"language","aid","item","kb_current_time","tag","pop_type","sticker_id","session_id","channel","package_name"
"en_US","654b5c8328e25eeb77e659e18a7f9e6343e9499e","pop_show","1543091396","""no""","""sticker""","""b242666a-89c9-44a2-ae26-0fff930eb5ef""","""stickerk5Q8f78qmgQvGBzV4kDGK720181123160402544""","""kikatech.com""","""com.android.mms"""
"en_US","654b5c8328e25eeb77e659e18a7f9e6343e9499e","pop_show","1543216296","""wha""","""magic""","""85ea2fdd-aea6-4649-bca8-de4fe927f91b""","""stickerVgTn3K3D8dcsRZcqAZyBW320181117204112297""",,"""com.android.mms"""
"en_US","654b5c8328e25eeb77e659e18a7f9e6343e9499e","pop_show","1543216317","""pa""","""magic""","""00598d13-d88d-433c-bab1-c4ce6fdfe817""","""null""",,"""com.android.mms"""
"en_GB","d1413664799e84961b89632c9dd47532dc1edbff","pop_show","1543183279","""ohhhh""","""sticker""","""d2jjGsWTeRMHr07S""","""stickerWe5aemwSsJUQnbdM5z7gxN20181124222858884""","""giphy.com""","""com.snapchat.android"""
"en_GB","d1413664799e84961b89632c9dd47532dc1edbff","pop_show","1543183285","""ohhh""","""sticker""","""ee21e27d-ca93-4ed0-94cd-efb03c3c9c31""","""stickerGMopbtmgrnaToJAJE5aYFn20181117194905394""","""tenor.com""","""com.snapchat.android"""
"en_GB","d1413664799e84961b89632c9dd47532dc1edbff","pop_show","1543183364","""\uD83D\uDE0D\uD83D\uDE0D""","""sticker""","""26FLdmIp6wJr91JAI""","""sticker4tf7jojwsZhBMfV38nK8P520181120055644426""","""giphy.com""","""com.snapchat.android"""
"en_GB","d1413664799e84961b89632c9dd47532dc1edbff","send","1543183365","""\uD83D\uDE0D\uD83D\uDE0D""","""sticker""","""26FLdmIp6wJr91JAI""","""sticker4tf7jojwsZhBMfV38nK8P520181120055644426""","""giphy.com""","""com.snapchat.android"""
"en_GB","d1413664799e84961b89632c9dd47532dc1edbff","pop_show","1543185625","""\uD83D\uDE44""","""magic""","""ce49baaf-f0c4-4849-9e9c-b5545ade3a1a""","""kIkaCeReS0003eYtQk2P5B74bnfDFVyD2KC20181124203720096""",,"""com.snapchat.android"""
"en_GB","d1413664799e84961b89632c9dd47532dc1edbff","pop_show","1543184343","""\uD83D\uDE02""","""sticker""","""4519852""","""kIkaCeReS0003Euwg56yt87aSuLzUEwFMiF20181125205155012""","""tenor.com""","""com.snapchat.android"""
"en_GB","d1413664799e84961b89632c9dd47532dc1edbff","pop_show","1543185562","""okay""","""sticker""","""39d04255-f57c-4f36-aa7b-fa6bcd7ceee3""","""stickertiYbQdZq7oes2cW7UGWEUK20181125172638828""","""kikatech.com""","""com.snapchat.android"""
"en_GB","d1413664799e84961b89632c9dd47532dc1edbff","pop_show","1543185601","""lo""","""magic""","""d8034578-8c09-47f0-93ee-1a0c2253ddcc""","""stickerGaw7RmHRTxKXKxqMhTYEHR20181125203128308""",,"""com.snapchat.android"""
"en_US","e8ea1f3d3317125360dfbe0b85f4ccc30ea42c15","pop_show","1543219305","""yea""","""sticker""","""810278f5-eb03-4d89-95dd-c80aaf21123d""","""stickerYQK3FMiLvreiSFP8hMFDae20181126044139641""","""kikatech.com""","""com.whatsapp"""
"en_US","e8ea1f3d3317125360dfbe0b85f4ccc30ea42c15","pop_show","1543219312","""why""","""sticker""","""1132400""","""kIkaCeReS0003JGi3UafUXW7PJsmHfR3MKm20181124041728410""","""giphy.com""","""com.whatsapp"""
"en_US","e8ea1f3d3317125360dfbe0b85f4ccc30ea42c15","pop_show","1543219333","""me""","""sticker""","""1495711""","""kIkaCeReS0003vt4d7eEX2X3CuwKFW9pFwf20181125004557416""","""giphy.com""","""com.whatsapp"""
"en_GB","b34e2b05c96ccab6c0f5b0af49e4d491d63d3fa8","pop_show","1543180268","""i have""","""sticker""","""2156390""","""kIkaCeReS0003GuG9bN2D37C4kHsJsWbhhS20181126051105172""","""giphy.com""","""com.viber.voip"""
"en_GB","e3dff1cf116adfd83b9d93c4c76804cb9151861d","pop_show","1543219223","""ys""","""magic""","""f18b4023-f6d4-4dd1-b0c7-a8a54156b299""","""sticker8EU3g3AGFLGthT5zGHByNX20181126160024491""",,"""com.whatsapp"""
"en_GB","e3dff1cf116adfd83b9d93c4c76804cb9151861d","pop_show","1543219306","""no""","""sticker""","""1662609""","""kIkaCeReS0003GGLbtFafeXozUNiysVizxG20181126160142326""","""kikatech.com""","""com.whatsapp"""
"en_US","db0d9be20f9bcd66f6c93fa789a89b26059b57e8","pop_show","1543181044","""ok""","""sticker""","""f7170ae9-9d54-48cc-a80c-0d756e45e071""","""stickerDgFzKz6h6yGgxkfMfnkffD20181126050716353""","""giphy.com""","""com.facebook.orca"""
"en_US","db0d9be20f9bcd66f6c93fa789a89b26059b57e8","pop_show","1543181132","""ok""","""sticker""","""1721990""","""kIkaCeReS0003BrinKaTe6mgsvW6GQRppS420181126052405244""","""giphy.com""","""com.facebook.orca"""
"en_US","db0d9be20f9bcd66f6c93fa789a89b26059b57e8","pop_show","1543181305","""mo""","""magic""","""2088852""","""kIkaCeReS0003ATWw84xcnEuxU5p2ziGVGj20181123182005397""",,"""com.facebook.orca"""
"en_US","db0d9be20f9bcd66f6c93fa789a89b26059b57e8","pop_show","1543183245","""ok""","""sticker""","""6343b18e-b145-461c-af0a-1bd319b4ea54""","""stickerksgkhzCc4aWBfqSnf5JQxi20181123145355303""","""kikatech.com""","""com.viber.voip"""
"en_US","db0d9be20f9bcd66f6c93fa789a89b26059b57e8","pop_show","1543183267","""ka""","""magic""","""2155976""","""kIkaCeReS0003BC6A3RfaCjiqCTz5yqECqQ20181126023459261""",,"""com.viber.voip"""
"en_US","db0d9be20f9bcd66f6c93fa789a89b26059b57e8","pop_show","1543183488","""ok""","""sticker""","""1208177""","""kIkaCeReS0003R2LCuvJuwoUfaYHuuMBtfd20181126052533595""","""giphy.com""","""com.viber.voip"""
"en_US","db0d9be20f9bcd66f6c93fa789a89b26059b57e8","pop_show","1543183490","""ok""","""sticker""","""tY6gYNe4G0i2s""","""sticker7ASGm4KhyZRs99zu6GUYaH20181126060052608""","""giphy.com""","""com.viber.voip"""
"en_US","db0d9be20f9bcd66f6c93fa789a89b26059b57e8","pop_show","1543183617","""mo""","""magic""","""6c8da8e4-e9e6-4314-b7f0-b46b2c96117c""","""sticker2xMHjn2WWbiCxqYAvKCmrT20181126052826038""",,"""com.viber.voip"""
"en_GB","45177d605d5b4acd102ec7f7f8f3cd2ba116d821","pop_show","1543218118","""honey""","""sticker""","""l2YWiTmlePSJTqGGI""","""sticker56ahfYJtKKp8agpqCw4vrf20181126154157887""","""giphy.com""","""com.huawei.android.launcher"""
"en_GB","62e62df3a24672834bb9923b43b018b844c4a0f6","pop_show","1543217502","""okay""","""sticker""","""1569041""","""kIkaCeReS0003pp4q67nmTVQeSAtpWEbiUU20181126070831187""","""kikatech.com""","""com.android.mms"""
"en_GB","62e62df3a24672834bb9923b43b018b844c4a0f6","pop_show","1543218293","""yeah""","""sticker""","""267797""","""kIkaCeReS00032FQ24Y9YAYwKJqGzEsR4Ec20181123230842293""","""giphy.com""","""com.android.mms"""
"en_GB","62e62df3a24672834bb9923b43b018b844c4a0f6","pop_show","1543186854","""so""","""sticker""","""1109177""","""kIkaCeReS0003sD3gnzekrqVGdvPFnyK6EF20181126062259024""","""giphy.com""","""com.facebook.orca"""
"en_GB","62e62df3a24672834bb9923b43b018b844c4a0f6","pop_show","1543186913","""so""","""sticker""","""1109177""","""kIkaCeReS0003eCM6V3gDHimfVj5ttmhJWC20181124173547301""","""giphy.com""","""com.facebook.orca"""
"en_GB","62e62df3a24672834bb9923b43b018b844c4a0f6","pop_show","1543187283","""good""","""magic""","""6c6d8f99-2f42-45f3-8e01-5a0dba6e4402""","""null""",,"""com.facebook.orca"""
"en_GB","62e62df3a24672834bb9923b43b018b844c4a0f6","pop_show","1543187325","""okay""","""sticker""","""1136311""","""kIkaCeReS0003uTMwE6hngHTd6TvZaqWHR420181126035523618""","""giphy.com""","""com.facebook.orca"""
"en_GB","62e62df3a24672834bb9923b43b018b844c4a0f6","pop_show","1543216558","""mo""","""magic""","""342f6552-0b73-460c-9647-fe5d93be9127""","""stickerjSzun9CQtjJkgmHKM5BWzJ20181123150045008""",,"""com.android.mms"""
"en_GB","62e62df3a24672834bb9923b43b018b844c4a0f6","pop_show","1543185763","""yes""","""sticker""","""2229137""","""kIkaCeReS0002UEMEdKLz5FdaQVcbMD36Mk20181123154059035""","""kikatech.com""","""com.facebook.orca"""
"en_GB","62e62df3a24672834bb9923b43b018b844c4a0f6","pop_show","1543186040","""you""","""sticker""","""1568140""","""kIkaCeReS0003W2SmxPLtFXqBZcv6HMgqxF20181126064705857""","""tenor.com""","""com.facebook.orca"""
"en_GB","62e62df3a24672834bb9923b43b018b844c4a0f6","pop_show","1543186499","""wow""","""sticker""","""M33UV4NDvkTHa""","""null""","""giphy.com""","""com.facebook.orca"""
"en_GB","62e62df3a24672834bb9923b43b018b844c4a0f6","pop_show","1543186738","""well""","""magic""","""2155991""","""kIkaCeReS0003YAQgsfJFAcGZEBvRrL9MQN20181126065843866""",,"""com.facebook.orca"""
"en_GB","9fc5657883dafd92d9268943d08fa5a197e47858","pop_show","1543185343","""yep""","""sticker""","""5496141""","""stickerKrCEAgYN4QDEQZBxbENDFE20181125005030049""","""tenor.com""","""com.facebook.orca"""
"en_GB","9fc5657883dafd92d9268943d08fa5a197e47858","pop_show","1543185457","""i dunno""","""sticker""","""002532bc-9a8e-40ad-ad8c-ea5eb2e13fae""","""stickertxZJoKkSCDrcUPcJXpqT6W20181126050659834""","""kikatech.com""","""com.facebook.orca"""
"en_GB","9fc5657883dafd92d9268943d08fa5a197e47858","pop_show","1543183697","""guess what""","""magic""","""88ceb7e7-9267-4ae1-9a18-3e931d6d2e73""","""sticker4wskKDsXYb8r4xKRsCzAMK20181126060816575""",,"""com.facebook.orca"""
"en_GB","9fc5657883dafd92d9268943d08fa5a197e47858","pop_show","1543184238","""streak""","""magic""","""17f76b44-55b5-46de-951e-73dcdf64e5c5""","""null""",,"""com.snapchat.android"""
"en_GB","9fc5657883dafd92d9268943d08fa5a197e47858","pop_show","1543184302","""ca""","""magic""","""2155991""","""kIkaCeReS0001XDrPkHykC5za8wyx9UTpwF20181120085249180""",,"""com.facebook.orca"""
"en_GB","9fc5657883dafd92d9268943d08fa5a197e47858","pop_show","1543184366","""\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02""","""sticker""","""3571118""","""null""","""tenor.com""","""com.facebook.orca"""
"en_GB","9fc5657883dafd92d9268943d08fa5a197e47858","pop_show","1543184797","""nah""","""sticker""","""cf04540a-b149-4c59-8886-be5c5c5809bf""","""null""","""tenor.com""","""com.facebook.orca"""
"en_US","c234f8c8d3cfb6f2431aabe5b23d8dde4d102d5d","pop_show","1543219258","""hi""","""sticker""","""1468086""","""kIkaCeReS00039bAUu8mLJyaFyx7q88Akd420181126012351790""","""giphy.com""","""com.snapchat.android"""
"en_US","c234f8c8d3cfb6f2431aabe5b23d8dde4d102d5d","send","1543219259","""hi""","""sticker""","""1468086""","""kIkaCeReS00039bAUu8mLJyaFyx7q88Akd420181126012351790""","""giphy.com""","""com.snapchat.android"""
"en_US","c4f581b0163d9f9160320b0780622c98cea0d08d","pop_show","1543189744","""mm""","""sticker""","""xT5LMIX6zr4vvitz1u""","""sticker6JwzSs2A3Nag36GiqBZTeE20181125232910541""","""giphy.com""","""com.facebook.orca"""
"en_US","c4f581b0163d9f9160320b0780622c98cea0d08d","pop_show","1543189747","""mm""","""sticker""","""6db63e3d-0133-40fe-90a0-1f6debbc0f62""","""stickerVDUruGNKdeGywZfqBRNjYn20181118025356619""","""tenor.com""","""com.facebook.orca"""
"en_US","c4f581b0163d9f9160320b0780622c98cea0d08d","pop_show","1543191532","""te""","""sticker""","""1565556""","""kIkaCeReS0003QLDM8B3VLexD4xwEQhqQ5L20181125165042147""","""kikatech.com""","""com.facebook.orca"""
"en_GB","fdfce47bbe03800a386526c464cd344c931ffa91","pop_show","1543187552","""mo""","""magic""","""8ab4acc6-45f0-4f3b-9ed0-f335f909135a""","""sticker5ssGg6NrKd3BqJcEbbGxei20181125010940351""",,"""com.whatsapp"""
"en_GB","fdfce47bbe03800a386526c464cd344c931ffa91","pop_show","1543187557","""mo""","""magic""","""8ab4acc6-45f0-4f3b-9ed0-f335f909135a""","""stickersdj945NzXLbpn7ptQCzhQc20181126071233373""",,"""com.whatsapp"""
"en_GB","fdfce47bbe03800a386526c464cd344c931ffa91","pop_show","1543189451","""sta""","""magic""","""f11654ee-cdcb-4a36-ba5b-b82b2fad0807""","""stickerZqPr7rvrKhUeJQkBPnDCfb20181124224856096""",,"""com.whatsapp"""
"en_US","a7262dd15bee08de21545b6bbd9e406382691561","pop_show","1543180114","""ca""","""magic""","""342f6552-0b73-460c-9647-fe5d93be9127""","""sticker8qdgBzSpzRhW8oPhJsgd2Q20181116174256379""",,"""com.whatsapp"""
"en_US","a7262dd15bee08de21545b6bbd9e406382691561","pop_show","1543180145","""yes""","""sticker""","""80b735fe-961f-4503-b706-fb35904474a9""","""stickeryy2BXRBvxjeicGT9FhKBWN20181120162123196""","""kikatech.com""","""com.whatsapp"""
"en_US","a7262dd15bee08de21545b6bbd9e406382691561","pop_show","1543219357","""no""","""sticker""","""b32d83be-6f54-4b55-b4d9-8f7be3d1ca46""","""stickeroszX7CgXXinBeNZhTzZiP420181117205635920""","""kikatech.com""","""com.samsung.android.messaging"""
"en_US","0adcb6ce1b3c66851a46cd0490cb399e9f0054e6","pop_show","1543219343","""hello""","""sticker""","""5255c131-1241-4aa5-b42d-8e27ffcb88ae""","""stickerAszf9s2DeqQhfueekFffYe20181126160220806""","""kikatech.com""","""com.whatsapp"""
"en_US","61552b28856df9787c81b42a104f058f062fa82e","pop_show","1543176523","""very""","""magic""","""1c753911-b4d5-4ad9-91c3-4a6f93db0cac""","""kIkaCeReSayXBSCSzGVbv5Yuvsc3nkR20181118191058823""",,"""com.snapchat.android"""
"en_US","61552b28856df9787c81b42a104f058f062fa82e","send","1543176525","""very""","""magic""","""1c753911-b4d5-4ad9-91c3-4a6f93db0cac""","""kIkaCeReSayXBSCSzGVbv5Yuvsc3nkR20181118191058823""",,"""com.snapchat.android"""
"en_US","61552b28856df9787c81b42a104f058f062fa82e","pop_show","1543176530","""col""","""magic""","""1568561""","""kIkaCeReS0003sHoJbS4eacQyAg8D6gUbok20181126040850382""",,"""com.snapchat.android"""
"en_US","61552b28856df9787c81b42a104f058f062fa82e","pop_show","1543176610","""sam""","""magic""","""f18b4023-f6d4-4dd1-b0c7-a8a54156b299""","""stickerKzCYzsP8vYpFHQyaJ4uBii20181126040956387""",,"""com.snapchat.android"""
"en_US","355f9bd84e92bb43d7a3fb6cf1594d0ef99c265e","pop_show","1543187409","""ok""","""sticker""","""de271b49-5a7f-4e38-a086-44cb61538b0c""","""stickerpkMxWcadG4VRrrTo5X6QCV20181126063727325""","""kikatech.com""","""com.gbwhatsapp"""
"en_US","355f9bd84e92bb43d7a3fb6cf1594d0ef99c265e","pop_show","1543187460","""goo""","""magic""","""f18b4023-f6d4-4dd1-b0c7-a8a54156b299""","""stickerCdv7bESLvDhrKf3BQfdDB20181120062105064""",,"""com.gbwhatsapp"""
"en_US","355f9bd84e92bb43d7a3fb6cf1594d0ef99c265e","pop_show","1543187604","""no""","""sticker""","""1418038""","""kIkaCeReS0003fBojTyJyeDRk94EV9rvmEF20181126064524088""","""giphy.com""","""com.gbwhatsapp"""
"en_US","355f9bd84e92bb43d7a3fb6cf1594d0ef99c265e","pop_show","1543187613","""no""","""sticker""","""ee2913aa4724831079657023e36467b9""","""stickerxYGxV9QgbruKKUr6FnNZtA20181115210408142""","""kikatech.com""","""com.gbwhatsapp"""
"en_US","355f9bd84e92bb43d7a3fb6cf1594d0ef99c265e","pop_show","1543187616","""but""","""sticker""","""2155554""","""kIkaCeReS0003TxCU7s5VSoD5hzuULJZdLU20181125063946810""","""kikatech.com""","""com.gbwhatsapp"""
"en_US","355f9bd84e92bb43d7a3fb6cf1594d0ef99c265e","pop_show","1543187723","""ya""","""sticker""","""454a5646-4489-4f20-93b0-7aafb8d371e2""","""sticker3TikaA6xM4ehRQc8HZYRsL20181126063804573""","""kikatech.com""","""com.gbwhatsapp"""
"en_US","22a9f905c075f3ffec58ed358438ebbf493e3820","pop_show","1543171098","""mm""","""sticker""","""110beda7-3702-4d9e-a7c4-adfde27c3494""","""null""","""tenor.com""","""com.whatsapp"""
"en_US","22a9f905c075f3ffec58ed358438ebbf493e3820","pop_show","1543171107","""wow""","""sticker""","""fyWILBUTRMfm""","""null""","""giphy.com""","""com.whatsapp"""
"en_US","22a9f905c075f3ffec58ed358438ebbf493e3820","pop_show","1543171203","""sp""","""magic""","""24036440-3df8-4849-8cc4-7c2072641e2b""","""null""",,"""com.whatsapp"""
"en_US","22a9f905c075f3ffec58ed358438ebbf493e3820","pop_show","1543171261","""ohh""","""magic""","""1848186""","""kIkaCeReS0003F8iiuG5BZXUx8yiu8GWu3820181124035436916""",,"""com.whatsapp"""
"en_US","22a9f905c075f3ffec58ed358438ebbf493e3820","pop_show","1543171757","""ok""","""sticker""","""132f5b45-7928-4f89-b8d5-ce306bc9b195""","""stickerwzguScXKyi8Qye7XyPz8Cf20181119172116308""","""kikatech.com""","""com.whatsapp"""
"en_US","22a9f905c075f3ffec58ed358438ebbf493e3820","pop_show","1543171976","""tu""","""magic""","""f18b4023-f6d4-4dd1-b0c7-a8a54156b299""","""null""",,"""com.whatsapp"""
"en_US","22a9f905c075f3ffec58ed358438ebbf493e3820","pop_show","1543172120","""de nada""","""magic""","""3746ed30-0f0e-4f86-9a24-9952e1ed3435""","""sticker6N93asaLPv3iJjAgXnbs2320181115214043031""",,"""com.whatsapp"""
"en_GB","d74c15e5159aee1f8f2c91048344fd1c8df2b7c6","pop_show","1543219288","""mo""","""magic""","""d8034578-8c09-47f0-93ee-1a0c2253ddcc""","""stickerW5yfSSEFRWxqsUBVx2JauN20181126160126468""",,"""com.android.mms"""
"en_GB","aa96286190848933a890867e9a3bf449d576db34","pop_show","1543219375","""ok""","""sticker""","""tY6gYNe4G0i2s""","""stickere23DDp5HPpDsR8jjXRHHF520181126152342492""","""giphy.com""","""com.samsung.android.messaging"""
"en_US","c9ee714e35d64201edbbac2bbd3c32a50dc31af0","pop_show","1543219346","""mm""","""sticker""","""1376654""","""kIkaCeReS0003E7pwkz7TFDGwbCNW85xLQG20181126160225215""","""giphy.com""","""com.facebook.orca"""
"en_US","c9ee714e35d64201edbbac2bbd3c32a50dc31af0","pop_show","1543219371","""bye""","""sticker""","""3o7btQsLqXMJAPu6Na""","""sticker56tPsVtxHfkNdcGwuLBvRV20181126160249949""","""giphy.com""","""com.facebook.orca"""
"en_US","c9ee714e35d64201edbbac2bbd3c32a50dc31af0","pop_show","1543219379","""\uD83D\uDE18""","""sticker""","""d8ec4946-47da-4351-9307-b6b79e3397d9""","""kIkaCeReS0003EFyHHQVvkSTb4mbxeT3cmE20181126160258388""","""tenor.com""","""com.facebook.orca"""
"en_US","e8ea1f3d3317125360dfbe0b85f4ccc30ea42c15","pop_show","1543219355","""so""","""sticker""","""2156682""","""kIkaCeReS0003tpjwseSTbXqbemNc9CMwmX20181126160230322""","""giphy.com""","""com.whatsapp"""
"en_US","e8ea1f3d3317125360dfbe0b85f4ccc30ea42c15","pop_show","1543219362","""what u doing""","""sticker""","""1841137""","""kIkaCeReS0003C7cgxgnbX5miVFVrYxsg2820181126160241813""","""tenor.com""","""com.whatsapp"""
"en_GB","48c79f7f6373540dc07893445f3c6a2905a720f3","pop_show","1543180172","""oh""","""sticker""","""63a1ccac-20e4-4327-abc7-3b39b7b769bf""","""stickerFUD27T2ygTWL886xVGVJ8V20181126050449215""","""kikatech.com""","""com.samsung.android.messaging"""
"en_AU","74e5e30f6c3d6bd24d072139ec17982066cfe883","pop_show","1543215399","""ok""","""sticker""","""45a0e9df-2605-473c-b5d2-b4ca2e7311b9""","""stickerLXrd2iXFqUkSFCA7mgNYwh20181124225209834""","""kikatech.com""","""com.viber.voip"""
"en_AU","74e5e30f6c3d6bd24d072139ec17982066cfe883","pop_show","1543215547","""it""","""sticker""","""627978""","""kIkaCeReS0003jnigDXywc54DcgYxWfjLsS20181126145641684""","""giphy.com""","""com.viber.voip"""
"en_AU","74e5e30f6c3d6bd24d072139ec17982066cfe883","pop_show","1543215585","""ok""","""sticker""","""1509728""","""kIkaCeReS0003XQwRYdvYLoi7tN5j8ncKqd20181126145641302""","""giphy.com""","""com.viber.voip"""
"en_GB","cbf5c70d6e2519857c6da1ac6db3c4f61e728093","pop_show","1543191927",""":(""","""sticker""","""06cb1151-8f1f-4188-a597-1c23a4ad1b1a""","""kIkaCeReS00036QJYiXEKrNVvxqv3jo48BJ20181125032000148""","""kikatech.com""","""com.facebook.orca"""
"en_GB","cbf5c70d6e2519857c6da1ac6db3c4f61e728093","pop_show","1543217186","""hi""","""sticker""","""1848041""","""kIkaCeReS0003g4txGRFBnRP7WYdfTJjkrm20181124193914983""","""kikatech.com""","""com.facebook.orca"""
"en_GB","48c79f7f6373540dc07893445f3c6a2905a720f3","pop_show","1543188669","""yes""","""sticker""","""3570b701-5273-4734-936f-652edaca7fed""","""stickeron2pNZYYCZoJp9yPkoupqL20181125182632944""","""kikatech.com""","""com.whatsapp"""
"en_US","3aeb8a433971dad488331ccfc1d1c5bc9ae31c61","pop_show","1543219404","""no""","""sticker""","""1206002""","""kIkaCeReS0003wzr8oZQAexkGjg3YisWrVZ20181125043418193""","""giphy.com""","""com.facebook.orca"""
"en_GB","56a419b8fc52fbf1289416a190453d8feb38a7e8","pop_show","1543167750","""ye""","""sticker""","""e46b3eea-3899-4ac3-ab03-12c32b7bbb4a""","""stickera7ePZjqw9ERYQFkKFEK5Di20181118021800596""","""kikatech.com""","""com.whatsapp"""
"en_GB","56a419b8fc52fbf1289416a190453d8feb38a7e8","pop_show","1543167751","""yea""","""sticker""","""1a0ef21c-68cf-4156-b34d-88a645299004""","""stickerDv4yrgWjV9RC7y4N2KoqHF20181115034753905""","""kikatech.com""","""com.whatsapp"""
"en_GB","56a419b8fc52fbf1289416a190453d8feb38a7e8","pop_show","1543167752","""yeah""","""sticker""","""2db3933d-e444-4d37-8bc0-773d95c6deba""","""stickerTrMX9AXiHVHAWvjJH9Ew9620181111010930732""","""kikatech.com""","""com.whatsapp"""
"en_GB","56a419b8fc52fbf1289416a190453d8feb38a7e8","pop_show","1543167798","""do""","""magic""","""f18b4023-f6d4-4dd1-b0c7-a8a54156b299""","""stickerBrtzGNWqCWfjoSufPKnGTR20181115023719226""",,"""com.whatsapp"""
"en_GB","56a419b8fc52fbf1289416a190453d8feb38a7e8","pop_show","1543167816","""well""","""magic""","""1569426""","""kIkaCeReS0003u3VzHLJEtzTE5h4ruaSPSV20181126014336889""",,"""com.whatsapp"""
"en_GB","56a419b8fc52fbf1289416a190453d8feb38a7e8","pop_show","1543167877","""he""","""magic""","""1c753911-b4d5-4ad9-91c3-4a6f93db0cac""","""stickeriDmzVSbsbqArZ7XWURST7320181125163612185""",,"""com.whatsapp"""
"en_GB","56a419b8fc52fbf1289416a190453d8feb38a7e8","pop_show","1543167884","""wha""","""sticker""","""294c2d37-1478-4551-96de-d69146f7d228""","""stickerM5uHWxMLcbfUUV9tL8AEbT20181124160814605""","""kikatech.com""","""com.whatsapp"""
"en_GB","56a419b8fc52fbf1289416a190453d8feb38a7e8","pop_show","1543167885","""what""","""sticker""","""30bb1218-13a0-4112-940b-da623c792702""","""null""","""giphy.com""","""com.whatsapp"""
"en_GB","56a419b8fc52fbf1289416a190453d8feb38a7e8","pop_show","1543167904","""mean""","""sticker""","""1498221""","""kIkaCeReS0003mHhEs8rSzZiY9HjELZcmpn20181126014504054""","""giphy.com""","""com.whatsapp"""
"en_GB","48c79f7f6373540dc07893445f3c6a2905a720f3","pop_show","1543179889","""oh""","""sticker""","""265040""","""kIkaCeReS0003Bohd2PnUmwfo4fzjZv6y8L20181126021557977""","""giphy.com""","""com.samsung.android.messaging"""
"en_GB","48c79f7f6373540dc07893445f3c6a2905a720f3","pop_show","1543180080","""why""","""sticker""","""7f4208fe-0b7e-4096-866f-cb0de8fe4d2a""","""stickerzVWcBnPc65sXDr3RNofYoe20181126014628877""","""kikatech.com""","""com.samsung.android.messaging"""
"en_GB","48c79f7f6373540dc07893445f3c6a2905a720f3","pop_show","1543179891","""oh no""","""magic""","""24036440-3df8-4849-8cc4-7c2072641e2b""","""null""",,"""com.samsung.android.messaging"""
"en_US","42ce19d0ff75312eba3318256e8e25c76ef7ae7c","pop_show","1543180262","""here""","""sticker""","""3ov9jQ34k5lA3RDtq8""","""stickerzpYn9vDyUnyLZr9XijkM5f20181111151331644""","""giphy.com""","""com.whatsapp"""
"en_US","42ce19d0ff75312eba3318256e8e25c76ef7ae7c","pop_show","1543219479","""\uD83D\uDE02""","""sticker""","""9MFsKQ8A6HCN2""","""stickerXvkvdv6Y2N8tKSmbgq4XZE20181124055718289""","""giphy.com""","""com.whatsapp"""
"en_US","42ce19d0ff75312eba3318256e8e25c76ef7ae7c","pop_show","1543219485","""\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02""","""sticker""","""5750385""","""kIkaCeReS0003ehk9CuHPZEtNtvtwDmZDn20181124055718441""","""tenor.com""","""com.whatsapp"""
"en_US","42ce19d0ff75312eba3318256e8e25c76ef7ae7c","pop_show","1543174973","""lo""","""magic""","""2156156""","""kIkaCeReS0003rsqiTyaGMAgUvtCpfuztF720181126014207753""",,"""com.whatsapp"""
"en_US","42ce19d0ff75312eba3318256e8e25c76ef7ae7c","pop_show","1543176362","""lol""","""sticker""","""67d4bec2-74b7-4cac-81ca-e12e995c68d0""","""stickernFged3fyHxXoJtmyeRLiyA20181126013907532""","""kikatech.com""","""com.whatsapp"""
"en_US","42ce19d0ff75312eba3318256e8e25c76ef7ae7c","pop_show","1543179346","""lol""","""sticker""","""1567802""","""kIkaCeReS0003gZ2yPF4n9ZjAKgM52qd8HZ20181126040408219""","""kikatech.com""","""com.whatsapp"""
"en_US","42ce19d0ff75312eba3318256e8e25c76ef7ae7c","pop_show","1543179359","""i miss you""","""magic""","""f76c15ff-fe13-42b0-ac8d-3b924b04f254""","""stickerm3myJXzNEoMyUtGUBUFRtY20181126014656971""",,"""com.whatsapp"""
"en_US","42ce19d0ff75312eba3318256e8e25c76ef7ae7c","pop_show","1543179371","""good""","""magic""","""a866e53e-ff8a-429f-8a5d-d4b39fd57b21""","""stickerLpE7x39gyJNHEqzT2LZycU20181125153524788""",,"""com.whatsapp"""
"en_GB","860c024378746ca8fa8fa2a5ed869f6e5328094a","pop_show","1543207528","""hello""","""sticker""","""76effc8a-cd0e-4c7b-8243-62ced6fb1405""","""stickerWaUSBrYsPnhfWYG8k8SsdY20181125151800314""","""kikatech.com""","""com.gbwhatsapp"""
"en_GB","860c024378746ca8fa8fa2a5ed869f6e5328094a","pop_show","1543207535","""call""","""sticker""","""2157753""","""kIkaCeReS00036oEGd9gmFVuV82Lv57SAjj20181126124532957""","""tenor.com""","""com.gbwhatsapp"""
"en_GB","860c024378746ca8fa8fa2a5ed869f6e5328094a","pop_show","1543207537","""how""","""sticker""","""1480629""","""kIkaCeReS0003ZVCquMRuVwJpm2DpaL5W8k20181126124537232""","""giphy.com""","""com.gbwhatsapp"""
"en_GB","860c024378746ca8fa8fa2a5ed869f6e5328094a","pop_show","1543207538","""how r u""","""sticker""","""1568389""","""kIkaCeReS0003FHTzGZ7dCCSMFNP9bWLcJK20181126005052228""","""tenor.com""","""com.gbwhatsapp"""
